Sales,Quantity,Discount,Shipping Duration,Profit Margin,Sales per Quantity,Order Year,Order Month,Order Quarter,Order Day of Week,Ship Mode_Encoded,Segment_Encoded,Region_Encoded,Category_Encoded,Sub-Category_Encoded,Profit
95.968,4,0.2,6,0.012499999999999999,23.992,2016,11,4,4,3,1,0,2,0,1.1996
47.992,2,0.3,6,-0.04285714285714286,23.996,2016,11,4,4,3,1,0,0,5,-2.0568
264.32,2,0.2,5,0.07500000000000001,132.16,2014,9,3,4,3,0,1,1,14,19.824
604.656,9,0.2,7,0.3375,67.184,2014,11,4,5,3,0,0,1,7,204.0714
129.93,3,0.0,5,0.09999999999999999,43.31,2017,5,2,1,3,1,1,0,9,12.993
20.16,7,0.0,6,0.48999999999999994,2.88,2016,10,4,5,3,2,0,1,10,9.8784
29.46,6,0.0,6,0.49,4.91,2016,10,4,5,3,2,0,1,10,14.4354
868.59,3,0.0,6,0.29,289.53000000000003,2016,10,4,5,3,2,0,1,1,251.8911
12.96,2,0.0,6,0.4799999999999999,6.48,2016,10,4,5,3,2,0,1,12,6.2208
5.5,1,0.0,6,0.25,5.5,2016,10,4,5,3,2,0,2,13,1.375
121.6,4,0.0,6,0.46,30.4,2016,10,4,5,3,2,0,1,3,55.936
42.048,9,0.2,4,0.125,4.672000000000001,2015,4,2,0,3,0,0,1,2,5.256
25.488,2,0.2,4,0.175,12.744,2015,4,2,0,3,0,0,2,0,4.4604
6.9,3,0.8,4,-1.7499999999999998,2.3000000000000003,2015,4,2,0,3,0,0,1,3,-12.075
9.648,6,0.8,4,-1.75,1.6079999999999999,2015,4,2,0,3,0,0,1,3,-16.884
7.968,2,0.2,4,0.3625,3.984,2015,4,2,0,3,0,0,1,12,2.8884
10.368,2,0.2,5,0.35,5.184,2014,10,4,4,3,2,2,1,12,3.6288
114.2,5,0.0,4,0.45999999999999996,22.84,2014,8,3,6,3,1,2,1,12,52.532
17.96,4,0.0,4,0.45999999999999996,4.49,2014,8,3,6,3,1,2,1,3,8.2616
12.67,7,0.0,4,0.36000000000000004,1.81,2014,8,3,6,3,1,2,1,8,4.5612
339.96,4,0.0,4,0.36,84.99,2014,8,3,6,3,1,2,2,0,122.3856
1801.632,6,0.2,3,-0.18749999999999997,300.272,2017,8,3,1,2,1,1,1,14,-337.806
46.32,4,0.0,2,0.39,11.58,2015,9,3,6,0,1,3,2,0,18.0648
181.986,2,0.3,2,-0.3,90.993,2015,1,1,1,2,0,1,0,5,-54.5958
431.976,4,0.4,2,-0.23333333333333334,107.994,2015,1,1,1,2,0,1,2,13,-100.7944
155.37,1,0.4,2,-0.23333333333333334,155.37,2015,1,1,1,2,0,1,2,13,-36.253
1348.704,6,0.2,0,-0.1625,224.784,2015,7,3,3,1,1,3,0,5,-219.1644
700.152,3,0.2,0,0.11249999999999999,233.38400000000001,2015,7,3,3,1,1,3,0,5,78.7671
111.888,7,0.2,4,0.2,15.984,2016,4,2,5,3,1,3,0,9,22.3776
143.952,3,0.2,5,0.1,47.984,2014,9,3,4,2,1,1,1,1,14.3952
173.94,3,0.0,6,0.08,57.98,2016,9,3,3,3,2,1,0,4,13.9152
14.76,4,0.0,6,0.47,3.69,2016,9,3,3,3,2,1,1,10,6.9372
205.92,4,0.0,4,0.010000000000000002,51.48,2017,4,2,6,3,0,3,1,14,2.0592
102.833,1,0.15,4,-0.05882352941176471,102.833,2017,4,2,6,3,0,3,0,4,-6.049
2.304,1,0.2,6,0.1125,2.304,2015,8,3,6,3,0,3,1,2,0.2592
1879.96,5,0.2,6,0.11249999999999999,375.992,2015,8,3,6,3,0,3,2,13,211.4955
313.024,8,0.2,6,0.3375,39.128,2015,8,3,6,3,0,3,1,12,105.6456
5.04,2,0.2,6,0.35,2.52,2015,8,3,6,3,0,3,1,10,1.764
821.88,6,0.0,4,0.26,136.98,2017,11,4,6,3,0,2,0,9,213.6888
21.96,2,0.0,4,0.49,10.98,2017,11,4,6,3,0,2,1,3,10.7604
25.92,4,0.0,4,0.4799999999999999,6.48,2016,9,3,2,3,2,2,1,12,12.4416
705.544,7,0.2,5,0.1,100.792,2016,8,3,0,3,0,2,2,13,70.5544
50.0,2,0.0,4,0.24,25.0,2015,9,3,5,3,0,1,2,0,12.0
51.712,8,0.6,6,-0.625,6.464,2016,10,4,5,3,1,0,0,9,-32.32
6.992,2,0.2,6,0.075,3.496,2015,3,1,1,3,1,2,1,1,0.5244
1406.86,7,0.0,4,0.1,200.98,2015,5,2,6,3,0,3,0,4,140.686
15.75,5,0.0,4,0.48,3.15,2015,5,2,6,3,0,3,1,10,7.56
323.1,2,0.0,4,0.19,161.55,2015,5,2,6,3,0,3,1,14,61.389
9.216,4,0.2,6,0.36250000000000004,2.304,2015,12,4,4,3,0,2,1,10,3.3408
10.368,2,0.2,6,0.35,5.184,2015,12,4,4,3,0,2,1,12,3.6288
15.02,1,0.0,5,0.18,15.02,2015,3,1,1,2,1,1,2,0,2.7036
33.82,2,0.0,5,0.26999999999999996,16.91,2015,3,1,1,2,1,1,1,14,9.1314
71.0,4,0.0,3,0.39,17.75,2017,12,4,3,0,0,2,2,0,27.69
25.12,5,0.2,2,0.3125,5.024,2017,11,4,2,2,0,3,1,3,7.85
2665.62,9,0.0,2,0.09,296.18,2017,11,4,2,2,0,3,0,16,239.9058
478.08,8,0.0,4,0.28,59.76,2017,9,3,3,3,1,1,1,14,133.8624
164.388,2,0.4,0,-0.21666666666666667,82.194,2017,12,4,2,1,1,1,2,13,-35.6174
13.248,4,0.2,0,0.275,3.312,2017,12,4,2,1,1,1,1,2,3.6432
2.912,2,0.2,5,0.3125,1.456,2017,7,3,6,3,2,0,1,2,0.91
1399.944,7,0.2,3,0.0375,199.992,2016,8,3,4,2,0,0,2,0,52.4979
526.45,5,0.0,5,0.06,105.29,2017,7,3,6,3,2,0,0,9,31.587
16.23,3,0.0,5,0.49,5.41,2014,11,4,5,3,1,2,1,7,7.9527
319.9,5,0.0,5,0.49000000000000005,63.98,2014,11,4,5,3,1,2,1,3,156.751
11.36,2,0.0,5,0.47000000000000003,5.68,2014,11,4,5,3,1,2,1,7,5.3392
675.12,3,0.0,5,0.43,225.04,2014,11,4,5,3,1,2,1,1,290.3016
62.82,3,0.0,5,0.49,20.94,2014,1,1,6,3,2,2,0,9,30.7818
489.92,8,0.0,5,0.0,61.24,2014,1,1,6,3,2,2,1,14,0.0
19.44,3,0.0,5,0.48000000000000004,6.48,2014,1,1,6,3,2,2,1,12,9.3312
16.68,2,0.0,5,0.5,8.34,2014,1,1,6,3,2,2,1,12,8.34
155.35,13,0.0,5,0.0,11.95,2014,1,1,6,3,2,2,2,13,0.0
12.42,3,0.0,5,0.36,4.14,2014,1,1,6,3,2,2,0,9,4.4712
187.98,2,0.0,5,0.28,93.99,2014,1,1,6,3,2,2,2,13,52.6344
6.608,2,0.2,7,0.32500000000000007,3.304,2015,11,4,1,3,1,0,1,7,2.1476
248.57,7,0.0,6,0.27,35.51,2017,6,2,4,3,0,1,1,14,67.1139
22.23,1,0.0,6,0.44,22.23,2017,6,2,4,3,0,1,0,9,9.7812
5.98,1,0.0,4,0.16999999999999998,5.98,2016,5,2,3,3,2,3,1,14,1.0166
246.168,3,0.2,4,0.0875,82.056,2016,5,2,3,3,2,3,2,13,21.5397
14.136,2,0.6,6,-0.55,7.068,2016,9,3,3,3,0,0,0,9,-7.7748
601.47,3,0.5,6,-0.5,200.49,2016,9,3,3,3,0,0,0,16,-300.735
79.1,2,0.0,2,0.5,39.55,2017,11,4,4,2,1,2,2,13,39.55
327.84,8,0.0,2,0.48000000000000004,40.98,2017,11,4,4,2,1,2,1,3,157.3632
180.96,2,0.0,4,0.45,90.48,2017,5,2,5,3,1,0,1,7,81.432
914.97,3,0.0,4,0.44999999999999996,304.99,2017,5,2,5,3,1,0,1,3,411.7365
587.97,3,0.0,4,0.27,195.99,2017,5,2,5,3,1,0,2,13,158.7519
530.34,2,0.0,4,0.18,265.17,2017,5,2,5,3,1,0,1,14,95.4612
14.94,3,0.0,4,0.49,4.9799999999999995,2017,5,2,5,3,1,0,1,12,7.3206
121.94,2,0.0,6,0.29000000000000004,60.97,2017,4,2,6,3,0,1,1,1,35.3626
122.71,7,0.0,6,0.30000000000000004,17.529999999999998,2017,4,2,6,3,0,1,1,15,36.813
14.94,3,0.0,0,0.47000000000000003,4.9799999999999995,2016,6,2,5,1,0,1,1,12,7.0218
1349.85,3,0.0,0,0.27,449.95,2016,6,2,5,1,0,1,2,11,364.4595
136.784,1,0.2,0,0.037500000000000006,136.784,2016,6,2,5,1,0,1,0,4,5.1294
61.12,4,0.0,0,0.34,15.28,2016,6,2,5,1,0,1,0,9,20.7808
1.167,1,0.7,5,-0.7333333333333333,1.167,2014,12,4,1,3,1,2,1,3,-0.8558
16.99,1,0.0,6,0.29000000000000004,16.99,2016,3,1,4,3,2,3,1,2,4.9271
24.672,3,0.2,5,0.0,8.224,2014,11,4,1,3,1,0,2,0,0.0
2.52,1,0.2,5,0.35,2.52,2014,11,4,1,3,1,0,1,10,0.882
1218.735,5,0.3,5,-0.10000000000000002,243.74699999999999,2014,11,4,1,3,1,0,0,16,-121.8735
5.904,2,0.2,5,0.33749999999999997,2.952,2014,11,4,1,3,1,0,1,10,1.9926
15.696,3,0.2,5,0.325,5.232,2014,11,4,1,3,1,0,1,12,5.1012
6.096,3,0.6,5,-0.65,2.032,2014,11,4,1,3,1,0,0,9,-3.9624
41.568,2,0.2,7,0.0625,20.784,2016,4,2,3,3,1,3,0,5,2.598
230.28,3,0.2,7,0.09999999999999999,76.76,2014,4,2,5,3,1,3,0,5,23.028
18.288,6,0.2,7,0.3125,3.048,2014,4,2,5,3,1,3,1,3,5.715
5.78,2,0.0,4,0.47000000000000003,2.89,2017,4,2,5,3,0,3,1,10,2.7166
121.68,13,0.2,4,0.31249999999999994,9.360000000000001,2017,4,2,5,3,0,3,1,3,38.025
4.17,3,0.0,4,0.26,1.39,2017,12,4,4,3,1,3,1,2,1.0842
67.04,4,0.2,4,0.09999999999999999,16.76,2017,12,4,4,3,1,3,2,13,6.704
37.32,3,0.0,4,0.28,12.44,2017,12,4,4,3,1,3,1,14,10.4496
18.45,5,0.0,4,0.47000000000000003,3.69,2017,12,4,4,3,1,3,1,10,8.6715
25.92,4,0.0,3,0.4799999999999999,6.48,2014,12,4,2,2,1,0,1,12,12.4416
11199.968,4,0.2,2,0.35,2799.992,2017,10,4,6,0,2,1,2,6,3919.9888
2399.6,8,0.0,2,0.27,299.95,2017,10,4,6,0,2,1,2,13,647.892
63.9,5,0.0,2,0.45,12.78,2017,10,4,6,0,2,1,1,7,28.755
52.99,1,0.0,2,0.01,52.99,2017,10,4,6,0,2,1,2,13,0.5299
60.864,4,0.2,2,0.15,15.216,2017,11,4,0,0,1,1,2,0,9.1296
652.995,7,0.7,2,-1.4333333333333333,93.285,2017,11,4,0,0,1,1,2,11,-935.9595
11.22,10,0.7,2,-0.6666666666666666,1.122,2017,11,4,0,0,1,1,1,3,-7.48
14.94,3,0.0,5,0.47000000000000003,4.9799999999999995,2015,9,3,3,3,0,0,1,12,7.0218
39.96,2,0.0,5,0.43,19.98,2017,5,2,0,3,0,3,0,9,17.1828
42.624,2,0.2,5,0.1,21.312,2017,5,2,0,3,0,3,0,5,4.2624
220.96,1,0.2,5,0.1125,220.96,2017,5,2,0,3,0,3,0,5,24.858
4.928,2,0.2,5,0.15,2.464,2015,7,3,6,2,1,2,0,9,0.7392
7.23,5,0.7,5,-0.7999999999999999,1.4460000000000002,2015,7,3,6,2,1,2,1,3,-5.784
323.1,2,0.0,4,0.19,161.55,2015,8,3,5,3,1,3,1,14,61.389
19.04,4,0.0,6,0.49,4.76,2017,6,2,0,3,0,1,1,12,9.3296
13.128,3,0.2,6,0.325,4.376,2017,6,2,0,3,0,1,1,3,4.2666
64.14,3,0.0,6,0.26,21.38,2017,6,2,0,3,0,1,1,2,16.6764
858.24,4,0.1,6,0.16666666666666666,214.56,2017,6,2,0,3,0,1,0,5,143.04
29.99,1,0.0,5,0.1,29.99,2015,2,1,4,3,0,2,2,0,2.999
186.048,6,0.2,1,0.36250000000000004,31.008,2016,12,4,3,0,0,0,1,12,67.4424
36.792,1,0.2,4,0.11249999999999999,36.792,2016,4,2,6,2,2,2,2,13,4.1391
18.624,8,0.2,4,0.3375,2.328,2016,4,2,6,2,2,2,0,9,6.2856
57.69,3,0.0,5,0.41,19.23,2014,9,3,6,2,0,0,0,9,23.6529
42.81,3,0.0,5,0.47,14.270000000000001,2014,9,3,6,2,0,0,1,3,20.1207
12.96,2,0.0,5,0.4799999999999999,6.48,2014,9,3,6,2,0,0,1,12,6.2208
821.88,6,0.0,5,0.26,136.98,2014,9,3,6,2,0,0,0,9,213.6888
104.85,3,0.0,5,0.27,34.949999999999996,2014,9,3,6,2,0,0,2,13,28.3095
424.9575,5,0.15,5,0.04705882352941177,84.9915,2016,9,3,0,3,1,3,0,4,19.998
10.776,3,0.2,4,0.325,3.592,2017,9,3,6,2,1,3,1,3,3.5022
11.784,3,0.2,4,0.3625,3.9280000000000004,2017,9,3,6,2,1,3,1,3,4.2717
164.88,3,0.0,4,0.49000000000000005,54.96,2017,9,3,6,2,1,3,1,12,80.7912
1292.94,3,0.0,4,0.060000000000000005,430.98,2017,9,3,6,2,1,3,0,4,77.5764
25.584,2,0.2,4,0.35,12.792,2017,9,3,6,2,1,3,1,3,8.9544
261.74,2,0.0,4,0.25,130.87,2017,9,3,6,2,1,3,1,14,65.435
14.4,5,0.0,4,0.49,2.88,2017,9,3,6,2,1,3,1,10,7.056
10.86,3,0.0,4,0.47,3.6199999999999997,2016,8,3,1,3,0,3,1,7,5.1042
883.84,4,0.2,4,0.1125,220.96,2015,12,4,3,3,1,3,0,5,99.432
1979.89,11,0.0,4,0.25,179.99,2017,11,4,1,3,1,1,2,13,494.9725
79.96,2,0.0,4,0.45,39.98,2017,11,4,1,3,1,1,1,7,35.982
8.76,2,0.0,1,0.48,4.38,2017,4,2,4,0,2,0,1,3,4.2048
3.984,1,0.2,3,0.325,3.984,2016,5,2,6,0,0,2,1,10,1.2948
370.62,3,0.4,3,-0.3833333333333333,123.54,2016,5,2,6,0,0,2,0,16,-142.071
2.742,2,0.7,3,-0.7333333333333334,1.371,2016,5,2,6,0,0,2,1,3,-2.0108
79.512,3,0.2,0,0.2625,26.504,2016,10,4,5,1,0,0,2,0,20.8719
28.352,1,0.2,0,0.33749999999999997,28.352,2016,10,4,5,1,0,0,1,12,9.5688
40.784,1,0.2,5,0.11249999999999999,40.784,2015,8,3,1,3,2,3,0,5,4.5882
105.96,4,0.0,5,0.28,26.49,2015,8,3,1,3,2,3,1,1,29.6688
166.44,3,0.0,3,0.48,55.48,2014,9,3,1,2,1,1,1,12,79.8912
785.88,6,0.0,3,0.27,130.98,2014,9,3,1,2,1,1,0,5,212.1876
26.2,2,0.0,3,0.49,13.1,2014,9,3,1,2,1,1,1,12,12.838
1325.85,5,0.0,3,0.18,265.16999999999996,2014,9,3,1,2,1,1,1,14,238.653
166.44,3,0.0,0,0.48,55.48,2017,12,4,6,1,0,3,1,12,79.8912
8.76,5,0.2,5,0.0875,1.752,2017,11,4,0,3,0,2,1,2,0.7665
43.584,1,0.2,5,0.09999999999999998,43.584,2017,11,4,0,3,0,2,1,1,4.3584
11.088,7,0.7,0,-0.7333333333333334,1.5839999999999999,2014,6,2,5,1,0,3,1,3,-8.1312
25.164,2,0.7,0,-0.6666666666666666,12.582,2014,6,2,5,1,0,3,1,3,-16.776
14.4,5,0.0,6,0.49,2.88,2017,1,1,5,3,2,0,1,3,7.056
619.95,5,0.0,6,0.17999999999999997,123.99000000000001,2017,1,1,5,3,2,0,2,0,111.591
89.52,4,0.0,6,0.47,22.38,2017,1,1,5,3,2,0,1,3,42.0744
350.973,3,0.1,6,0.43333333333333335,116.991,2017,1,1,5,3,2,0,2,11,152.0883
164.99,1,0.0,6,0.3,164.99,2017,1,1,5,3,2,0,2,13,49.497
312.552,9,0.2,7,0.325,34.728,2017,6,2,3,3,0,3,1,3,101.5794
95.952,3,0.2,5,0.3125,31.983999999999998,2016,9,3,1,3,0,2,1,7,29.985
3.204,2,0.7,5,-0.7666666666666666,1.602,2016,9,3,1,3,0,2,1,3,-2.4564
3.98,5,0.8,1,-1.6500000000000001,0.796,2016,8,3,3,0,0,0,1,3,-6.567
15.7,5,0.0,2,0.45000000000000007,3.1399999999999997,2015,11,4,3,0,1,3,1,12,7.065
5.248,4,0.2,2,0.31249999999999994,1.312,2014,6,2,0,0,0,0,1,2,1.64
5.346,3,0.7,4,-0.8333333333333334,1.782,2017,12,4,0,3,0,1,1,3,-4.455
15.48,3,0.2,5,0.3625,5.16,2016,8,3,6,3,0,3,1,12,5.6115
108.576,3,0.2,5,0.07500000000000001,36.192,2016,8,3,6,3,0,3,2,13,8.1432
109.9,5,0.0,6,0.33999999999999997,21.98,2016,1,1,4,3,1,3,0,9,37.366
15.384,1,0.2,5,0.26249999999999996,15.384,2014,10,4,2,3,0,2,0,9,4.0383
30.352,2,0.2,2,0.35000000000000003,15.176,2016,2,1,6,0,0,1,1,12,10.6232
821.3,4,0.5,5,-0.02,205.325,2014,3,1,1,3,2,2,2,11,-16.426
22638.48,6,0.5,5,-0.08,3773.08,2014,3,1,1,3,2,2,2,11,-1811.0784
21.376,4,0.2,5,0.35,5.344,2014,3,1,1,3,2,2,1,12,7.4816
8.016,3,0.2,5,0.125,2.672,2014,3,1,1,3,2,2,1,2,1.002
30.768,2,0.2,5,0.26249999999999996,15.384,2014,3,1,1,3,2,2,0,9,8.0766
18.936,3,0.2,5,0.3125,6.312,2014,3,1,1,3,2,2,1,8,5.9175
122.352,3,0.2,5,0.125,40.784,2014,3,1,1,3,2,2,0,9,15.294
116.28,3,0.0,6,0.49000000000000005,38.76,2014,5,2,5,3,0,1,1,12,56.9772
132.6,6,0.0,2,0.13,22.099999999999998,2017,7,3,1,2,0,1,2,0,17.238
16.68,2,0.0,5,0.26,8.34,2017,6,2,4,3,2,3,1,15,4.3368
19.44,3,0.0,5,0.48000000000000004,6.48,2017,6,2,4,3,2,3,1,12,9.3312
192.16,4,0.0,5,0.48000000000000004,48.04,2017,6,2,4,3,2,3,1,12,92.2368
227.36,7,0.0,7,0.35999999999999993,32.480000000000004,2015,1,1,4,3,0,3,0,9,81.8496
1919.976,3,0.2,7,0.11249999999999999,639.9920000000001,2015,1,1,4,3,0,3,2,11,215.9973
12.828,2,0.7,4,-0.7,6.414,2015,12,4,4,3,0,2,1,3,-8.9796
45.888,4,0.2,2,0.2,11.472,2017,10,4,0,0,1,1,0,9,9.1776
60.12,9,0.0,3,0.37,6.68,2017,7,3,5,2,0,1,1,2,22.2444
302.376,3,0.2,4,0.125,100.79199999999999,2014,4,2,4,3,0,2,2,13,37.797
13.9,5,0.0,5,0.39999999999999997,2.7800000000000002,2015,12,4,1,3,2,3,1,2,5.56
129.98,2,0.0,4,0.48000000000000004,64.99,2014,12,4,3,3,1,1,2,13,62.3904
71.98,2,0.0,6,0.21,35.99,2017,8,3,5,3,2,2,2,0,15.1158
377.97,3,0.0,6,0.29,125.99000000000001,2014,9,3,6,3,0,1,2,13,109.6113
124.36,2,0.0,6,0.26999999999999996,62.18,2017,12,4,3,3,0,3,1,14,33.5772
23.976,3,0.6,2,-0.6,7.992,2014,12,4,5,2,0,0,0,9,-14.3856
8.376,3,0.2,4,0.325,2.792,2014,11,4,1,2,1,2,1,8,2.7222
58.24,5,0.2,4,0.0875,11.648,2014,11,4,1,2,1,2,1,1,5.096
81.2,5,0.0,5,0.15,16.240000000000002,2016,4,2,3,2,0,2,1,14,12.18
14.45,5,0.0,4,0.47000000000000003,2.8899999999999997,2014,10,4,5,3,0,3,1,10,6.7915
95.648,2,0.2,4,0.325,47.824,2014,10,4,5,3,0,3,1,3,31.0856
359.97,5,0.4,6,-0.19999999999999998,71.994,2017,11,4,1,3,0,1,2,13,-71.994
350.352,4,0.4,6,-0.4000000000000001,87.588,2017,11,4,1,3,0,1,0,16,-140.1408
1.641,1,0.7,2,-0.7999999999999999,1.641,2017,12,4,4,0,0,1,1,3,-1.3128
629.958,7,0.4,2,0.15000000000000002,89.994,2017,12,4,4,0,0,1,2,13,94.4937
6.63,3,0.0,6,0.27,2.21,2017,2,1,0,3,0,3,1,2,1.7901
799.96,4,0.0,6,0.43,199.99,2017,2,1,0,3,0,3,2,0,343.9828
107.53,1,0.0,6,0.2,107.53,2017,2,1,0,3,0,3,0,9,21.506
73.98,2,0.0,4,0.26999999999999996,36.99,2014,7,3,2,3,0,1,2,13,19.9746
5.58,1,0.0,4,0.39,5.58,2014,7,3,2,3,0,1,1,2,2.1762
49.12,4,0.0,2,0.47000000000000003,12.28,2015,2,1,5,2,0,3,1,12,23.0864
377.97,3,0.0,6,0.25,125.99000000000001,2015,11,4,4,3,0,1,2,13,94.4925
42.28,7,0.0,6,0.47000000000000003,6.04,2015,11,4,4,3,0,1,1,12,19.8716
299.97,3,0.0,6,0.19,99.99000000000001,2015,11,4,4,3,0,1,0,4,56.9943
89.98,2,0.0,6,0.4799999999999999,44.99,2015,11,4,4,3,0,1,2,13,43.1904
477.24,4,0.0,2,0.02,119.31,2017,4,2,6,0,1,2,1,15,9.5448
25.98,2,0.0,2,0.06,12.99,2017,4,2,6,0,1,2,2,0,1.5588
46.72,5,0.2,2,0.375,9.344,2016,2,1,3,2,0,1,1,7,17.52
35.34,2,0.0,4,0.37999999999999995,17.67,2014,11,4,1,3,0,3,0,9,13.4292
257.64,6,0.0,5,0.39,42.94,2015,6,2,5,2,1,3,0,9,100.4796
125.976,3,0.2,5,0.375,41.992,2015,6,2,5,2,1,3,2,13,47.241
79.992,1,0.2,4,0.275,79.992,2017,8,3,0,2,0,2,2,0,21.9978
700.056,3,0.3,5,-0.18571428571428572,233.352,2014,5,2,0,3,0,1,0,16,-130.0104
27.168,4,0.2,4,-0.05,6.792,2015,11,4,6,3,2,0,2,0,-1.3584
8.226,3,0.7,4,-0.7333333333333333,2.7420000000000004,2015,12,4,4,3,0,2,1,3,-6.0324
585.552,3,0.2,6,0.125,195.184,2014,6,2,6,3,0,3,0,5,73.194
423.28,11,0.0,3,0.26,38.48,2014,8,3,4,2,0,3,1,14,110.0528
225.296,2,0.2,4,0.09999999999999999,112.648,2014,5,2,0,3,0,3,0,5,22.5296
5.56,2,0.0,4,0.4000000000000001,2.78,2015,4,2,4,3,0,3,1,2,2.224
323.37,3,0.0,4,0.4,107.79,2015,4,2,4,3,0,3,2,0,129.348
783.96,5,0.2,4,0.08750000000000001,156.792,2015,4,2,4,3,0,3,2,13,68.5965
1447.65,5,0.0,4,0.29,289.53000000000003,2015,4,2,4,3,0,3,1,1,419.8185
11.96,2,0.0,4,0.49,5.98,2015,4,2,4,3,0,3,1,12,5.8604
239.97,3,0.0,2,0.3,79.99,2016,6,2,5,2,0,1,2,0,71.991
76.92,4,0.0,4,0.41,19.23,2016,3,1,4,3,2,2,0,9,31.5372
481.32,4,0.0,4,0.26,120.33,2016,3,1,4,3,2,2,1,14,125.1432
48.4,5,0.0,3,0.48,9.68,2014,5,2,0,0,2,3,1,12,23.232
0.99,1,0.0,2,0.44,0.99,2017,10,4,3,0,2,3,2,0,0.4356
101.84,5,0.2,2,0.3625,20.368000000000002,2017,10,4,3,0,2,3,1,3,36.917
10.332,3,0.7,6,-0.7333333333333333,3.4440000000000004,2017,6,2,3,3,2,1,1,3,-7.5768
31.155,5,0.7,6,-0.7666666666666666,6.231,2017,6,2,3,3,2,1,1,3,-23.8855
8.928,2,0.2,6,0.07499999999999998,4.464,2017,6,2,3,3,2,1,1,14,0.6696
34.384,1,0.2,3,0.11249999999999999,34.384,2017,1,1,6,0,0,1,1,1,3.8682
1924.16,8,0.2,3,0.16249999999999998,240.52,2017,1,1,6,0,0,1,1,1,312.676
32.192,2,0.8,5,-2.5,16.096,2015,4,2,3,3,0,0,1,1,-80.48
50.12,7,0.2,5,-0.012499999999999999,7.159999999999999,2015,4,2,3,3,0,0,2,0,-0.6265
47.976,3,0.2,5,0.0375,15.991999999999999,2015,4,2,3,3,0,0,2,0,1.7991
54.5,5,0.0,7,0.26,10.9,2016,9,3,5,3,0,0,1,14,14.17
19.104,3,0.2,2,0.30000000000000004,6.367999999999999,2017,12,4,6,0,0,2,0,9,5.7312
49.44,3,0.0,4,0.49000000000000005,16.48,2016,11,4,1,3,0,0,1,3,24.2256
10.368,2,0.2,7,0.35,5.184,2017,11,4,5,3,2,1,1,12,3.6288
154.44,3,0.0,4,0.01,51.48,2016,10,4,4,3,0,3,1,14,1.5444
60.984,7,0.2,4,0.075,8.712,2015,12,4,0,3,1,3,1,1,4.5738
195.466,2,0.15,2,-0.07058823529411765,97.733,2015,7,3,4,2,0,3,0,4,-13.7976
23.68,8,0.2,5,0.2625,2.96,2017,4,2,6,3,1,2,0,9,6.216
2.376,3,0.2,5,0.31250000000000006,0.7919999999999999,2017,4,2,6,3,1,2,2,0,0.7425
59.2,4,0.0,2,0.5,14.8,2017,5,2,5,0,0,1,1,10,29.6
22.0,10,0.0,7,0.44,2.2,2017,11,4,0,3,0,0,1,2,9.68
257.98,2,0.0,5,0.29,128.99,2016,11,4,4,3,0,0,2,13,74.8142
23.988,2,0.4,5,-0.6666666666666667,11.994,2016,11,4,5,3,1,1,2,13,-15.992
23.976,4,0.4,6,-0.65,5.994,2016,10,4,6,3,1,1,2,13,-15.5844
601.536,4,0.2,2,0.0,150.384,2015,9,3,0,0,2,3,0,5,0.0
7.9,2,0.0,2,0.32,3.95,2015,9,3,0,0,2,3,1,8,2.528
58.36,5,0.6,4,-0.42500000000000004,11.672,2014,12,4,1,3,1,0,0,9,-24.803
16.464,7,0.2,4,0.08750000000000001,2.352,2014,12,4,1,3,1,0,1,2,1.4406
39.96,5,0.6,4,-0.6,7.992,2014,12,4,1,3,1,0,0,9,-23.976
25.96,2,0.0,1,0.29,12.98,2014,9,3,6,0,1,0,1,1,7.5284
36.27,3,0.0,1,0.3,12.090000000000002,2014,9,3,6,0,1,0,1,1,10.881
6.48,1,0.0,1,0.4799999999999999,6.48,2014,9,3,6,0,1,0,1,12,3.1104
1075.088,14,0.2,5,0.08750000000000001,76.792,2014,4,2,5,3,1,3,2,13,94.0702
438.368,4,0.2,5,0.0875,109.592,2014,4,2,5,3,1,3,2,13,38.3572
18.088,7,0.2,5,0.3625,2.584,2014,4,2,5,3,1,3,1,3,6.5569
308.499,3,0.15,5,-0.0588235294117647,102.83300000000001,2014,4,2,5,3,1,3,0,4,-18.147
13.36,4,0.0,7,0.31000000000000005,3.34,2017,10,4,4,3,0,2,1,2,4.1416
39.96,2,0.0,7,0.47,19.98,2017,10,4,4,3,0,2,1,12,18.7812
145.85,5,0.0,7,0.48,29.169999999999998,2017,10,4,4,3,0,2,1,3,70.008
783.96,5,0.2,3,0.09999999999999999,156.792,2016,10,4,1,0,1,2,2,13,78.396
7.88,1,0.2,3,0.22499999999999998,7.88,2015,11,4,6,0,0,3,1,2,1.773
41.37,3,0.0,5,0.42,13.79,2017,11,4,4,3,0,3,0,9,17.3754
12.84,3,0.0,4,0.44999999999999996,4.28,2015,5,2,1,3,0,3,1,12,5.778
25.68,6,0.0,4,0.44999999999999996,4.28,2015,5,2,1,3,0,3,1,12,11.556
47.516,2,0.3,4,-0.04285714285714286,23.758,2015,9,3,0,3,0,0,0,5,-2.0364
9.42,2,0.0,2,0.049999999999999996,4.71,2015,7,3,5,2,0,3,1,8,0.471
12.96,2,0.0,2,0.4799999999999999,6.48,2015,7,3,5,2,0,3,1,12,6.2208
704.9,5,0.0,2,0.08,140.98,2015,7,3,5,2,0,3,0,4,56.392
